raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KGOP 050055Z AUTO 07007G12KT 10SM 22/22 A2982 RMK AO2 LTG DSNT SW-NW,KGOP,2024-05-05T00:55:00Z,31.4208,-97.7951,22,22,70,7,12,10+,29.82,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,272
KGOO 050055Z AUTO 14004KT OVC002 01/01 A2973 RMK A01,KGOO,2024-05-05T00:55:00Z,39.224,-121.003,1,1,140,4,,,29.73,,,TRUE,TRUE,,,,,,,OVC,200,,,,,,,,,,,,,,,,,,,METAR,950
KGNT 050055Z AUTO 15012KT 10SM BKN120 19/M05 A2997 RMK AO2 T01851048,KGNT,2024-05-05T00:55:00Z,35.1653,-107.902,18.5,-4.8,150,12,,10+,29.97,,,TRUE,TRUE,,,,,,,BKN,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1988
KGNG 050055Z AUTO 11010G15KT 10SM BKN110 18/01 A2947 RMK AO2,KGNG,2024-05-05T00:55:00Z,42.9155,-114.765,18,1,110,10,15,10+,29.47,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,1128
KGNC 050055Z AUTO 03010G15KT 10SM BKN007 17/15 A2994 RMK AO2 T01660150,KGNC,2024-05-05T00:55:00Z,32.678,-102.65,16.6,15,30,10,15,10+,29.94,,,TRUE,TRUE,,,,,,,BKN,700,,,,,,,IFR,,,,,,,,,,,,METAR,1002
KGNB 050055Z AUTO 00000KT 10SM SCT100 A2995 RMK AO2,KGNB,2024-05-05T00:55:00Z,40.0904,-105.911,,,0,0,,10+,29.95,,,TRUE,TRUE,,,,,,,SCT,10000,,,,,,,VFR,,,,,,,,,,,,METAR,2500
KGMJ 050055Z AUTO 01006KT 10SM CLR 20/17 A2996 RMK AO2 TSNO,KGMJ,2024-05-05T00:55:00Z,36.607,-94.7369,20,17,10,6,,10+,29.96,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,251
KGLY 050055Z AUTO 34009KT 10SM OVC025 16/12 A3002 RMK AO2,KGLY,2024-05-05T00:55:00Z,38.3572,-93.6774,16,12,340,9,,10+,30.02,,,TRUE,TRUE,,,,,,,OVC,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,247
KGLW 050055Z AUTO 00000KT 10SM CLR 21/21 A2994 RMK AO2 LTG DSNT SE T02070205,KGLW,2024-05-05T00:55:00Z,37.0337,-85.9523,20.7,20.5,0,0,,10+,29.94,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,216
KGLE 050055Z AUTO 13006KT 10SM BKN050 BKN065 OVC075 24/21 A2992 RMK AO2 T02400209,KGLE,2024-05-05T00:55:00Z,33.6525,-97.1981,24,20.9,130,6,,10+,29.92,,,TRUE,TRUE,,,,,,,BKN,5000,BKN,6500,OVC,7500,,,VFR,,,,,,,,,,,,METAR,250
KGKT 050055Z AUTO 00000KT 10SM SCT080 SCT090 21/19 A3000 RMK A01,KGKT,2024-05-05T00:55:00Z,35.8568,-83.5333,21,19,0,0,,10+,30.00,,,TRUE,TRUE,,,,,,,SCT,8000,SCT,9000,,,,,VFR,,,,,,,,,,,,METAR,305
KGIC 050055Z AUTO 31004KT 10SM SCT070 OVC090 15/00 A2950 RMK AO1,KGIC,2024-05-05T00:55:00Z,45.9411,-116.133,15,0,310,4,,10+,29.50,,,TRUE,TRUE,,,,,,,SCT,7000,OVC,9000,,,,,VFR,,,,,,,,,,,,METAR,1002
KGHW 050055Z AUTO 28008KT 10SM CLR 13/02 A3001 RMK AO2,KGHW,2024-05-05T00:55:00Z,45.6456,-95.3187,13,2,280,8,,10+,30.01,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,423
KGHG 050055Z AUTO 07007KT 10SM SCT009 OVC035 09/06 A3038 RMK AO2,KGHG,2024-05-05T00:55:00Z,42.0961,-70.6769,9,6,70,7,,10+,30.38,,,TRUE,TRUE,,,,,,,SCT,900,OVC,3500,,,,,VFR,,,,,,,,,,,,METAR,3
KGGP 050055Z AUTO 18004KT 10SM CLR 22/15 A2987 RMK AO2,KGGP,2024-05-05T00:55:00Z,40.7127,-86.3673,22,15,180,4,,10+,29.87,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,224
KGGI 050055Z AUTO 31012KT 10SM BKN036 13/10 A3004 RMK AO2 T01330095,KGGI,2024-05-05T00:55:00Z,41.7097,-92.7332,13.3,9.5,310,12,,10+,30.04,,,TRUE,TRUE,,,,,,,BKN,3600,,,,,,,VFR,,,,,,,,,,,,METAR,305
KGGF 050055Z AUTO 14010G15KT 10SM CLR 15/01 A3002 RMK AO2,KGGF,2024-05-05T00:55:00Z,40.871,-101.734,15,1,140,10,15,10+,30.02,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1044
KGGE 050055Z AUTO 13005KT 10SM CLR 21/18 A3009 RMK AO2,KGGE,2024-05-05T00:55:00Z,33.3138,-79.3187,21,18,130,5,,10+,30.09,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,9
KGFA 050055Z AUTO 11017KT 10SM CLR 16/M01 A2968 RMK AO2 SLPNO T01601007 $,KGFA,2024-05-05T00:55:00Z,47.505,-111.187,16,-0.7,110,17,,10+,29.68,,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1058
KGDK 050055Z AUTO 18004KT 10SM CLR 20/20 A2989 RMK AO2,KGDK,2024-05-05T00:55:00Z,39.6935,-83.9896,20,20,180,4,,10+,29.89,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,284
KGDJ 050055Z AUTO 14010KT 10SM BKN034 BKN055 OVC085 22/20 A2988 RMK AO2 LTG DSNT SW THRU N T02170198,KGDJ,2024-05-05T00:55:00Z,32.4469,-97.817,21.7,19.8,140,10,,10+,29.88,,,TRUE,TRUE,,,,,,,BKN,3400,BKN,5500,OVC,8500,,,VFR,,,,,,,,,,,,METAR,235
KGDB 050055Z AUTO 31003KT 10SM SCT065 16/04 A3003 RMK AO2 T01560035,KGDB,2024-05-05T00:55:00Z,44.7521,-95.5591,15.6,3.5,310,3,,10+,30.03,,,TRUE,TRUE,,,,,,,SCT,6500,,,,,,,VFR,,,,,,,,,,,,METAR,316
KGDA 050055Z AUTO 00000KT 10SM SCT045 23/18 A2993 RMK AO2 T02330181 PWINO,KGDA,2024-05-05T00:55:00Z,37.3344,-88.1095,23.3,18.1,0,0,,10+,29.93,,,TRUE,TRUE,,,,,TRUE,,SCT,4500,,,,,,,VFR,,,,,,,,,,,,METAR,199
KGCY 050055Z AUTO 00000KT 10SM BKN095 19/17 A3002 RMK A01,KGCY,2024-05-05T00:55:00Z,36.1924,-82.8135,19,17,0,0,,10+,30.02,,,TRUE,TRUE,,,,,,,BKN,9500,,,,,,,VFR,,,,,,,,,,,,METAR,488
KGCM 050055Z AUTO 36008KT 10SM BKN040 20/18 A2996 RMK AO2,KGCM,2024-05-05T00:55:00Z,36.2918,-95.4825,20,18,360,8,,10+,29.96,,,TRUE,TRUE,,,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,METAR,215
KGCD 050055Z AUTO 10004G16KT 10SM BKN038 BKN065 BKN080 11/03 A2948 RMK AO2 T01100034,KGCD,2024-05-05T00:55:00Z,44.4029,-118.967,11,3.4,100,4,16,10+,29.48,,,TRUE,TRUE,,,,,,,BKN,3800,BKN,6500,BKN,8000,,,VFR,,,,,,,,,,,,METAR,1122
KGBG 050055Z AUTO 30010G15KT 10SM BKN036 OVC045 17/13 A2997 RMK AO2 T01680127,KGBG,2024-05-05T00:55:00Z,40.9329,-90.4334,16.8,12.7,300,10,15,10+,29.97,,,TRUE,TRUE,,,,,,,BKN,3600,OVC,4500,,,,,VFR,,,,,,,,,,,,METAR,230
KGAO 050055Z AUTO 00000KT 10SM CLR 23/21 A2997 RMK AO2 T02320205,KGAO,2024-05-05T00:55:00Z,29.4352,-90.2599,23.2,20.5,0,0,,10+,29.97,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KGAF 050055Z AUTO 00000KT 10SM CLR 12/06 A3001 RMK AO2,KGAF,2024-05-05T00:55:00Z,48.4081,-97.3694,12,6,0,0,,10+,30.01,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,250
KFZG 050055Z AUTO 00000KT 10SM SCT120 21/19 A3004 RMK AO2 T02100185,KFZG,2024-05-05T00:55:00Z,31.684,-83.2712,21,18.5,0,0,,10+,30.04,,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,105
KFYM 050055Z AUTO 00000KT 8SM CLR 21/20 A2999 RMK A01,KFYM,2024-05-05T00:55:00Z,35.0603,-86.5656,21,20,0,0,,8,29.99,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,297
KFYJ 050055Z AUTO 00000KT 10SM OVC010 15/14 A3019 RMK AO1 T01460135,KFYJ,2024-05-05T00:55:00Z,37.5224,-76.7663,14.6,13.5,0,0,,10+,30.19,,,TRUE,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,3
KFYG 050055Z AUTO 30009KT 10SM 21/21 A2995 RMK AO2,KFYG,2024-05-05T00:55:00Z,38.5877,-90.9915,21,21,300,9,,10+,29.95,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,147
KFXY 050055Z AUTO 00000KT 10SM CLR 11/06 A3003 RMK AO2,KFXY,2024-05-05T00:55:00Z,43.2323,-93.6237,11,6,0,0,,10+,30.03,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,366
KFWS 050055Z AUTO 00000KT 5SM BR SCT090 23/22 A2988 RMK AO2 LTG DSNT SW T02280216,KFWS,2024-05-05T00:55:00Z,32.558,-97.308,22.8,21.6,0,0,,5,29.88,,,TRUE,TRUE,,,,,,BR,SCT,9000,,,,,,,MVFR,,,,,,,,,,,,METAR,211
KFWC 050055Z AUTO 27015G29KT 230V310 10SM SCT039 SCT050 BKN075 23/16 A2993 RMK AO2 LTG DSNT W AND NW T02340156,KFWC,2024-05-05T00:55:00Z,38.3796,-88.4135,23.4,15.6,270,15,29,10+,29.93,,,TRUE,TRUE,,,,,,,SCT,3900,SCT,5000,BKN,7500,,,VFR,,,,,,,,,,,,METAR,131
KFWB 050055Z AUTO 23003KT 7SM BKN041 BKN050 BKN090 21/18 A2997 RMK AO2,KFWB,2024-05-05T00:55:00Z,36.6933,-93.4049,21,18,230,3,,7,29.97,,,TRUE,TRUE,,,,,,,BKN,4100,BKN,5000,BKN,9000,,,VFR,,,,,,,,,,,,METAR,392
KFVX 050055Z AUTO 02005KT 7SM -RA BKN004 OVC011 14/14 A3014 RMK AO2 P0019 T01370137,KFVX,2024-05-05T00:55:00Z,37.363,-78.4372,13.7,13.7,20,5,,7,30.14,,,TRUE,TRUE,,,,,,-RA,BKN,400,OVC,1100,,,,,LIFR,,,,,,0.19,,,,,,METAR,129
KFTK 050055Z AUTO 19006KT 10SM CLR 21/18 A2990 RMK AO2 SLP123 T02110179 $,KFTK,2024-05-05T00:55:00Z,37.907,-85.973,21.1,17.9,190,6,,10+,29.90,1012.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,225
KFSW 050055Z AUTO 32011KT 10SM SCT024 15/10 A2998 RMK AO2,KFSW,2024-05-05T00:55:00Z,40.6615,-91.3267,15,10,320,11,,10+,29.98,,,TRUE,TRUE,,,,,,,SCT,2400,,,,,,,VFR,,,,,,,,,,,,METAR,219
KFSO 050055Z AUTO 13006KT 10SM OVC080 18/10 A3020 RMK AO2 T01790097,KFSO,2024-05-05T00:55:00Z,44.9411,-73.0997,17.9,9.7,130,6,,10+,30.20,,,TRUE,TRUE,,,,,,,OVC,8000,,,,,,,VFR,,,,,,,,,,,,METAR,70
KFSK 050055Z AUTO 01008KT 10SM CLR 17/12 A3002 RMK AO2 T01670120,KFSK,2024-05-05T00:55:00Z,37.796,-94.7676,16.7,12,10,8,,10+,30.02,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,276
KFSI 050055Z AUTO 03014KT 10SM FEW022 SCT028 BKN035 18/14 A2991 RMK AO2 SLP123 T01820141 FZRANO $,KFSI,2024-05-05T00:55:00Z,34.6457,-98.404,18.2,14.1,30,14,,10+,29.91,1012.3,,TRUE,TRUE,TRUE,,,TRUE,,,FEW,2200,SCT,2800,BKN,3500,,,VFR,,,,,,,,,,,,METAR,360
KFSE 050055Z AUTO 01006KT 10SM OVC055 11/05 A3000 RMK AO2,KFSE,2024-05-05T00:55:00Z,47.589,-95.773,11,5,10,6,,10+,30.00,,,TRUE,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,389
KFRR 050055Z AUTO 09005KT 10SM 12/11 A3017 RMK AO1,KFRR,2024-05-05T00:55:00Z,38.9169,-78.2487,12,11,90,5,,10+,30.17,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,213
KFRI 050055Z AUTO 03005KT 10SM CLR 16/08 A3004 RMK AO2 SLP170 T01630078 PNO $,KFRI,2024-05-05T00:55:00Z,39.0568,-96.7617,16.3,7.8,30,5,,10+,30.04,1017,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,232
KFRH 050055Z AUTO 00000KT 10SM CLR 22/17 A2991 RMK AO1,KFRH,2024-05-05T00:55:00Z,38.5034,-86.6442,22,17,0,0,,10+,29.91,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,241
KFPY 050055Z AUTO 00000KT 10SM CLR 23/21 A3004 RMK AO2 T02320209,KFPY,2024-05-05T00:55:00Z,30.0719,-83.5731,23.2,20.9,0,0,,10+,30.04,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12
KFPK 050055Z AUTO VRB05KT 10SM CLR 19/16 A2986 RMK AO2,KFPK,2024-05-05T00:55:00Z,42.5764,-84.8125,19,16,VRB,5,,10+,29.86,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,269
KFOT 050055Z AUTO 28007KT 4SM FEW018 BKN035 OVC045 08/08 A2982 RMK AO1 P0001,KFOT,2024-05-05T00:55:00Z,40.5529,-124.134,8,8,280,7,,4,29.82,,,TRUE,TRUE,,,,,,,FEW,1800,BKN,3500,OVC,4500,,,MVFR,,,,,,0.01,,,,,,METAR,118
KFOM 050055Z AUTO 10SM SCT110 22/M02 A2967 RMK AO1,KFOM,2024-05-05T00:55:00Z,38.9618,-112.36,22,-2,,,,10+,29.67,,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,1519
KFOA 050055Z AUTO 27016G26KT 10SM SCT039 BKN047 BKN060 23/17 A2993 RMK AO2,KFOA,2024-05-05T00:55:00Z,38.6673,-88.4527,23,17,270,16,26,10+,29.93,,,TRUE,TRUE,,,,,,,SCT,3900,BKN,4700,BKN,6000,,,VFR,,,,,,,,,,,,METAR,141
KFMM 050055Z AUTO 15013G18KT 10SM CLR 16/01 A2996 RMK AO2,KFMM,2024-05-05T00:55:00Z,40.3315,-103.807,16,1,150,13,18,10+,29.96,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1376
KFLY 050055Z AUTO 17009G22KT 10SM CLR 10/M03 A3006 RMK AO2 T01011027,KFLY,2024-05-05T00:55:00Z,38.9439,-104.568,10.1,-2.7,170,9,22,10+,30.06,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2096
KFKS 050055Z AUTO 00000KT 10SM OVC065 20/12 A2982 RMK AO2 T01970120,KFKS,2024-05-05T00:55:00Z,44.6246,-86.1985,19.7,12,0,0,,10+,29.82,,,TRUE,TRUE,,,,,,,OVC,6500,,,,,,,VFR,,,,,,,,,,,,METAR,189
KFKR 050055Z AUTO 10SM CLR 23/16 A2985 RMK AO2,KFKR,2024-05-05T00:55:00Z,40.2748,-86.5644,23,16,,,,10+,29.85,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,260
KFKN 050055Z AUTO 36003KT 10SM RA BKN011 BKN027 OVC041 16/14 A3016 RMK AO2 T01640140,KFKN,2024-05-05T00:55:00Z,36.6984,-76.9032,16.4,14,360,3,,10+,30.16,,,TRUE,TRUE,,,,,,RA,BKN,1100,BKN,2700,OVC,4100,,,MVFR,,,,,,,,,,,,METAR,9
KFKA 050055Z AUTO 35007KT 10SM CLR 11/08 A2999 RMK AO2,KFKA,2024-05-05T00:55:00Z,43.677,-92.174,11,8,350,7,,10+,29.99,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,388
KFHB 050055Z AUTO 13008KT 10SM CLR 23/20 A3004 RMK AO2,KFHB,2024-05-05T00:55:00Z,30.6131,-81.4623,23,20,130,8,,10+,30.04,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4
KFGX 050055Z AUTO 12006KT 10SM SCT026 SCT033 SCT060 20/19 A2996 RMK AO2 T01980185,KFGX,2024-05-05T00:55:00Z,38.5383,-83.7467,19.8,18.5,120,6,,10+,29.96,,,TRUE,TRUE,,,,,,,SCT,2600,SCT,3300,SCT,6000,,,VFR,,,,,,,,,,,,METAR,279
KFGN 050055Z AUTO 27004KT 10SM OVC065 09/04 A2998 RMK AO2,KFGN,2024-05-05T00:55:00Z,49.318,-94.902,9,4,270,4,,10+,29.98,,,TRUE,TRUE,,,,,,,OVC,6500,,,,,,,VFR,,,,,,,,,,,,METAR,327
KFFX 050055Z AUTO 16003KT 10SM CLR 21/12 A2984 RMK AO2 T02140121,KFFX,2024-05-05T00:55:00Z,43.4417,-85.9936,21.4,12.1,160,3,,10+,29.84,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,234
KFFO 050055Z 16009KT 10SM SCT110 21/18 A2988 RMK AO2A SLP118 T02120182,KFFO,2024-05-05T00:55:00Z,39.837,-84.035,21.2,18.2,160,9,,10+,29.88,1011.8,,,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,250
KFFM 050055Z AUTO 32010KT 10SM SCT060 14/03 A3000 RMK AO2,KFFM,2024-05-05T00:55:00Z,46.2865,-96.1534,14,3,320,10,,10+,30.00,,,TRUE,TRUE,,,,,,,SCT,6000,,,,,,,VFR,,,,,,,,,,,,METAR,362
KFFL 050055Z AUTO 32013G18KT 10SM OVC035 14/08 A3000 RMK A01,KFFL,2024-05-05T00:55:00Z,41.0521,-91.9834,14,8,320,13,18,10+,30.00,,,TRUE,TRUE,,,,,,,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,240
KFEW 050055Z AUTO 15014G20KT 10SM FEW120 13/M03 A2997 RMK AO2 SLPNO T01331031 $,KFEW,2024-05-05T00:55:00Z,41.141,-104.869,13.3,-3.1,150,14,20,10+,29.97,,,TRUE,TRUE,TRUE,,,,,,FEW,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1877
KFET 050055Z AUTO 06003KT 10SM CLR 15/04 A3007 RMK AO2 T01500041,KFET,2024-05-05T00:55:00Z,41.4489,-96.5237,15,4.1,60,3,,10+,30.07,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,366
KFEP 050055Z AUTO 31009KT SCT016 OVC045 15/12 A2994 RMK AO2 T01490118,KFEP,2024-05-05T00:55:00Z,42.2475,-89.581,14.9,11.8,310,9,,,29.94,,,TRUE,TRUE,,,,,,,SCT,1600,OVC,4500,,,,,,,,,,,,,,,,,METAR,255
KFDW 050055Z AUTO 00000KT 10SM -DZ OVC080 19/18 A3006 RMK AO1 P0001,KFDW,2024-05-05T00:55:00Z,34.3151,-81.1119,19,18,0,0,,10+,30.06,,,TRUE,TRUE,,,,,,-DZ,OVC,8000,,,,,,,VFR,,,,,,0.01,,,,,,METAR,174
KFCS 050055Z AUTO 16012KT 10SM BKN120 OVC140 13/M03 A2998 RMK AO2 SLP147 T01301033 $,KFCS,2024-05-05T00:55:00Z,38.6756,-104.751,13,-3.3,160,12,,10+,29.98,1014.7,,TRUE,TRUE,TRUE,,,,,,BKN,12000,OVC,14000,,,,,VFR,,,,,,,,,,,,METAR,1789
KFCH 050055Z AUTO 32008KT 2SM BR FEW012 SCT019 BKN025 10/10 A2989 RMK A01,KFCH,2024-05-05T00:55:00Z,36.7338,-119.82,10,10,320,8,,2,29.89,,,TRUE,TRUE,,,,,,BR,FEW,1200,SCT,1900,BKN,2500,,,IFR,,,,,,,,,,,,METAR,85
KFBR 050055Z AUTO 21011KT 10SM CLR 17/M08 A2982 RMK AO2 T01671081,KFBR,2024-05-05T00:55:00Z,41.3941,-110.406,16.7,-8.1,210,11,,10+,29.82,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2140
KFBL 050055Z AUTO 25004KT 10SM CLR 14/06 A3000 RMK AO2,KFBL,2024-05-05T00:55:00Z,44.3298,-93.3119,14,6,250,4,,10+,30.00,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,318
KFBG 050055Z AUTO 00000KT 10SM SCT002 BKN095 20/19 A3007 RMK AO2 SLP184 T02010193 $,KFBG,2024-05-05T00:55:00Z,35.131,-78.932,20.1,19.3,0,0,,10+,30.07,1018.4,,TRUE,TRUE,TRUE,,,,,,SCT,200,BKN,9500,,,,,VFR,,,,,,,,,,,,METAR,69
KFAF 050055Z AUTO 08006KT 10SM SCT008 BKN024 OVC048 16/14 A3014 RMK AO2 CIG 008V024 SLP210 T01630139 TSNO $,KFAF,2024-05-05T00:55:00Z,37.134,-76.61,16.3,13.9,80,6,,10+,30.14,1021,,TRUE,TRUE,TRUE,,TRUE,,,,SCT,800,BKN,2400,OVC,4800,,,MVFR,,,,,,,,,,,,METAR,3
KF70 050055Z AUTO 22009G14KT 10SM OVC020 15/11 A2990 RMK AO2,KF70,2024-05-05T00:55:00Z,33.577,-117.126,15,11,220,9,14,10+,29.90,,,TRUE,TRUE,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,406
KF46 050055Z AUTO 00000KT 10SM SCT045 OVC055 25/20 A2991 RMK AO2 LTG DSNT NW T02530195 PWINO,KF46,2024-05-05T00:55:00Z,32.9322,-96.4349,25.3,19.5,0,0,,10+,29.91,,,TRUE,TRUE,,,,,TRUE,,SCT,4500,OVC,5500,,,,,VFR,,,,,,,,,,,,METAR,175
KF45 050055Z AUTO 10006KT 10SM OVC022 24/22 A3002 RMK AO2 TSNO,KF45,2024-05-05T00:55:00Z,26.8419,-80.224,24,22,100,6,,10+,30.02,,,TRUE,TRUE,,,TRUE,,,,OVC,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,6
KF44 050055Z AUTO 10SM SCT090 24/19 A2988 RMK AO2,KF44,2024-05-05T00:55:00Z,32.165,-95.829,24,19,,,,10+,29.88,,,TRUE,TRUE,,,,,,,SCT,9000,,,,,,,VFR,,,,,,,,,,,,METAR,137
KF17 050055Z AUTO 00000KT 10SM CLR 24/20 A2994 RMK AO2,KF17,2024-05-05T00:55:00Z,31.8277,-94.154,24,20,0,0,,10+,29.94,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,93
KF05 050055Z AUTO 03011G19KT 10SM OVC020 19/15 A2993 RMK AO2 LTG DSNT SE THRU SW T01900152,KF05,2024-05-05T00:55:00Z,34.2283,-99.2834,19,15.2,30,11,19,10+,29.93,,,TRUE,TRUE,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,384
KF00 050055Z AUTO 11004KT 10SM SCT050 SCT065 24/21 A2992 RMK AO2 T02440210,KF00,2024-05-05T00:55:00Z,33.6158,-96.1809,24.4,21,110,4,,10+,29.92,,,TRUE,TRUE,,,,,,,SCT,5000,SCT,6500,,,,,VFR,,,,,,,,,,,,METAR,189
KEZZ 050055Z AUTO 36011KT 10SM OVC033 14/10 A3006 RMK AO2 T01360098,KEZZ,2024-05-05T00:55:00Z,39.729,-94.2785,13.6,9.8,360,11,,10+,30.06,,,TRUE,TRUE,,,,,,,OVC,3300,,,,,,,VFR,,,,,,,,,,,,METAR,317
KEZS 050055Z AUTO 31010G18KT 10SM BKN018 OVC024 13/10 A2989 RMK AO2 T01340102,KEZS,2024-05-05T00:55:00Z,44.787,-88.5639,13.4,10.2,310,10,18,10+,29.89,,,TRUE,TRUE,,,,,,,BKN,1800,OVC,2400,,,,,MVFR,,,,,,,,,,,,METAR,247
KEZP 050055Z AUTO 13017KT 10SM CLR 25/23 A2992 RMK A01,KEZP,2024-05-05T00:55:00Z,28.2198,-92.7944,25,23,130,17,,10+,29.92,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30
KEZM 050055Z AUTO 00000KT 10SM SCT120 20/20 A3006 RMK AO2,KEZM,2024-05-05T00:55:00Z,32.2136,-83.1321,20,20,0,0,,10+,30.06,,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,86
KEZF 050055Z AUTO 06006KT 10SM -DZ OVC004 13/13 A3019 RMK AO2 T01270127,KEZF,2024-05-05T00:55:00Z,38.2685,-77.448,12.7,12.7,60,6,,10+,30.19,,,TRUE,TRUE,,,,,,-DZ,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,26
KEVU 050055Z AUTO 02005KT 10SM CLR 13/08 A3007 RMK AO2 T01360084,KEVU,2024-05-05T00:55:00Z,40.3524,-94.9137,13.6,8.4,20,5,,10+,30.07,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,351
KEVM 050055Z AUTO 27003KT 10SM SCT044 BKN060 OVC080 11/06 A2996 RMK AO2 T01090055,KEVM,2024-05-05T00:55:00Z,47.4274,-92.4972,10.9,5.5,270,3,,10+,29.96,,,TRUE,TRUE,,,,,,,SCT,4400,BKN,6000,OVC,8000,,,VFR,,,,,,,,,,,,METAR,419
KETO 050055Z AUTO 00000KT 10SM CLR 27/23 A2998 RMK A01,KETO,2024-05-05T00:55:00Z,28.0336,-89.1008,27,23,0,0,,10+,29.98,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,42
